id,original_title,overview,popularity,release_date,vote_average,genres,cast,director,keywords,reviews,content,sentiment_score_raw,sentiment_score,sentiment
278,The Shawshank Redemption,imprisoned double murder wife lover upstanding banker andy dufresne begins new life shawshank prison puts accounting skills work amoral warden long stretch prison dufresne comes admired inmates including older prisoner named red integrity unquenchable sense hope,174.5,1994-09-23,8.708,drama crime,tim robbins morgan freeman bob gunton william sadler clancy brown gil bellows james whitmore mark rolston jeffrey demunn larry brandenburg neil giuntoli brian libby david proval joseph ragno jude ciccolella paul mccrane renee blaine scott mann john horton gordon greene alfonso freeman vincent foster john e summers frank medrano mack miles alan r kessler morgan lund cornell wallace gary lee davis neil summers ned bellamy joe pecoraro harold e cope jr brian delate mcmanus donald zinn dorothy silver robert haley dana snyder john craig ken magee eugene c depasquale bill bolender ron newell john r woodward chuck brauchler dion anderson claire slemmer james kisicki rohn thomas charlie kearns rob reider brian brophy paul kennedy james babson dennis baker fred culbertson alonzo f jones sergio kato gary jones,frank darabont,prison friendship police brutality corruption based novel book freedom hope prison cell delinquent redemption parole board prison escape wrongful imprisonment interracial friendship framed murder voiceover ambiguous,good movie birds arent meant cagedrnrnthe shawshank redemption written directed frank darabont adaptation stephen king novella rita hayworth shawshank redemption starring tim robbins morgan freeman film portrays story andy dufresne robbins banker sentenced two life sentences shawshank state prison apparently murdering wife lover andy finds tough going finds solace friendship forms fellow inmate ellis red redding freeman things start pick warden finds andy prison job befitting talents banker however arrival another inmate going vastly change things themrnrnthere fanfare bunting put release film back title didnt give much inkling anyone columbia pictures unsure market shawshank redemption barely registered box office however come academy award time film received several nominations although none stirred interest film home entertainment release rest say history film finally found audience saw film propelled almost mythical proportions endearing modern day classic something delighted fans whilst simultaneously baffling detractors one thing sure though ever side shawshank fence sit film continues gather new fans simply never go away loose mythical statusrnrnits possibly simplicity sends haters film cinematic spasms implausible plot apparent sentimental edge makes nonsense prison life two chief complaints dislike film passion yet characters richly drawn movingly performed strikes churlish human drama thats dealing hope friendship faith sentimental aspect indeed acts counterpoint suffering degradation shattering soul involving protagonist cosy prison life say chance need human connection never needed incarceration surely given quite terrific performances robbins never better freeman sublimely making easy easiest thing world warm andy redrnrnthose support arent faring bad either bob gunton coiled spring smarm warden norton james whitmore heart achingly great birdman shawshank clancy brown menacing antagonist capt byron hadley william sadler amusing heywood mark rolston impressively vile bogs diamond theres roger deakins lush cinematography camera gracefully glides prison offering almost ethereal hope characters yes music pings conjunction emotional flow movie thomas newmans score mostly piano based dovetailing neatly andys state mind excellently selected soundtrack ranges likes hank williams gorgeous le nozze di figaro mozartrnrnif love shawshank love lasts lifetime every viewing brings array emotions anger revilement happiness sadness inspiration warmth reduce hardened misty eyed wonderment else though shawshank offers hope characters movie better life better world us make way best film ever made people make way reason movie top popular list findrnvery strong performances lead actors story line literary brilliance stephen king horrorrnsufficient drama depth keep interested occupied without stupefying brain movie something everyone still puzzling movie exactly continues appear every single bestmoviesofalltime chart theres great story perfect cast acting really moves times im finding figuring things annual tax routine reading hrefhttpswwwbuzzfeedcomdavidsmithjdwhatisformwandhowdoesitworkndthis articlea accidentally catching wondering life circumstances changed drastically movie worth rewatch means yet theres unique vibe something thousands ones good one say film predictable quite due fact know andys intentions end film important understand hint lets forget guys imprudently localized first word redemption translated redemption dont know reason localizers decided spoil impression russianspeaking people first time seeing probably close years maybe longer forgot excellent movie amazing around performances morgan freeman tim robbins especially roller coaster emotions writing stephen kings novel direction frank darabont precise around fantastic rare star movies ive given easily one best movies right book godfather movie time much predictable hollywood king novelrnthis story another man wrongfully prison murder joins list every movie man sent prison murdering wifernand therein lies problem time killer husband time right man prisonrnjuries doomed consist several people brainwashed constant propaganda hollywood gives us think accordinglyrnpeople gods souls spirits withstand much brainwashing rnadd story plods along really nothing new add formula movierni wont say bad movie ones give call boring unimaginative safe non thought provoking movies forget quite quickly movie great tim robbins wealthy banker andy dufresne finds sentenced life imprisonment wife lover found murdered handsome new fish initially target sisters would use would like fights back gradually establishes friendship prison scrounger morgan freeman red overhears beastly prison guard captain bemoaning tax problems rather riskily volunteers help find taxfree solution soon advising pretty much whole place including warden norton bob gunton things financial board less film set period ten years depicts brutal aspects prison life also hopeful deals violence desperation also bonding lasting friendships loyalties long term closeconfinement engender frank darabont elicits best three principals superbly added venom provided guard captain clancy brown humanity prison librarian james whitmore one actually make parole last half hour best cinema ever offer big screen must see adaptation one stephen kings lesser known better stories delivers redemption never quite anticipated prison service watched timesrnrncall obsessed watched movie times counting past decades one may wonder every time watch movie learn something new example despite good friend red andy never shares plan taught discipline focus vital successrnrni praise enough tight plot direction acting everything favorite movies list one certainly tops chart amazing movie movie absolute masterpiece blending deep emotion powerful storytelling follows journey banker wrongfully imprisoned whose enduring hope resilience inspire everyone around friendship fellow inmate heartwarming beautifully portrayed capturing essence human connection film explores themes redemption strength human spirit leaving lasting impact unforgettable performances story resonates many levels film stays long credits roll cant help give simple would say beauty art cinematography storytelling shawshank redemption timeless masterpiece blending powerful performances poignant narrative hope friendship tim robbins morgan freeman deliver unforgettable performances creating deeply emotional story resilience redemption captivating plot profound themes remains one greatest films ever made shawshank redemption one timeless classics pulls heartfelt storytelling remarkable performances core story hope friendship resilience human spirit set bleak backdrop shawshank prison tim robbins andy dufresne morgan freeman red deliver deeply moving performances capturing bond grows two men confined walls freed hope every scene feels purposeful script adapted stephen kings novella simply brilliant weaves small moments powerful narrativernrnone unforgettable parts movie brooks storyline watching leave world knew find unable adapt society progressed beyond comprehension heartbreaking every time stark reminder institutionalization strip people ability live freely even theyve served time moment along reds journey adds bittersweet layer realism storys broader themes freedom redemptionrnrnthe direction frank darabont masterful turning could straightforward prison drama something deeply profound setting shawshank feels oppressive oddly serene perfectly capturing tone story simplicity plot strength allowing characters emotional arcs take center stage pitchperfect pacing poetic dialogue uplifting finale shawshank redemption remains film resonates every rewatch movie experience,imprisoned double murder wife lover upstanding banker andy dufresne begins new life shawshank prison puts accounting skills work amoral warden long stretch prison dufresne comes admired inmates including older prisoner named red integrity unquenchable sense hope drama crime tim robbins morgan freeman bob gunton william sadler clancy brown gil bellows james whitmore mark rolston jeffrey demunn larry brandenburg neil giuntoli brian libby david proval joseph ragno jude ciccolella paul mccrane renee blaine scott mann john horton gordon greene alfonso freeman vincent foster john e summers frank medrano mack miles alan r kessler morgan lund cornell wallace gary lee davis neil summers ned bellamy joe pecoraro harold e cope jr brian delate mcmanus donald zinn dorothy silver robert haley dana snyder john craig ken magee eugene c depasquale bill bolender ron newell john r woodward chuck brauchler dion anderson claire slemmer james kisicki rohn thomas charlie kearns rob reider brian brophy paul kennedy james babson dennis baker fred culbertson alonzo f jones sergio kato gary jones prison friendship police brutality corruption based novel book freedom hope prison cell delinquent redemption parole board prison escape wrongful imprisonment interracial friendship framed murder voiceover ambiguous frank darabont,0.9996,99,positive
238,The Godfather,spanning years chronicle fictional italianamerican corleone crime family organized crime family patriarch vito corleone barely survives attempt life youngest son michael steps take care wouldbe killers launching campaign bloody revenge,205.645,1972-03-14,8.7,drama crime,marlon brando al pacino james caan robert duvall richard castellano diane keaton talia shire gianni russo sterling hayden john marley richard conte al lettieri abe vigoda john cazale rudy bond al martino morgana king lenny montana john martino salvatore corsitto richard bright alex rocco tony giorgio vito scotti tere livrano victor rendina jeannie linero julie gregg ardell sheridan simonetta stefanelli angelo infanti corrado gaipa franco citti saro urz roman coppola sofia coppola costello italia coppola gray frederickson ron gilbert sonny grosso louis guss randy jurgensen tony king tony lip joe lo grippo lou martini jr raymond martino joseph medaglia carol morley rick petrucelli sal richards tom rosqui frank sivero filomena spagnuolo joe spinell gabriele torrei nick vallelonga conrad yama mahad,francis ford coppola,based novel book loss loved one love first sight italy symbolism patriarch europe organized crime mafia religion lawyer revenge motive crime family sicilian mafia religious hypocrisy gun violence rise power dead horse gang violence mafia war suspenseful,godfather review al carlsonrnrnthe godfather film considered one greatest ever made american film institute voted users internet movie database imdb consider one best film ranks high masterpieces including citizen kane pulp fiction angry men godfather exceptional piece cinema excellence flawless simply pinnacle crime dramarnthe godfather revolves around corleones italian family deep roots new york city mafia head corleones vito corleone man takes care family demands respect return son michael however returned home world war ii doesnt want become involved family business sollozzos family drug dealers confront request protection exchange profits sollozzos drug sales declines offer selling narcotics rejected offer starts turns mafia war two families michael diving deep mafia lifestylernthe characters portrayed legendary allstar cast including marlon brando al pacino son michael james caan dons oldest son sonny casting film considered many best casted film history astonishing performances three main actors nominated academy award marlon brando oscar best actor leading role fascinating watch characters change course movie one particular changing drasticallyrndirecter francis ford coppola raised italianamerican family new york understood italian culture exceptionally made film authentically everything wedding dances cuisine terms used characters sicilian come coppolas firsthand knowledge italianamerican culture italian composer nino rota outstanding job making soundtrack film despite getting oscar best music win oscar work sequel godfather part ii virtually everyone recognizes iconic trumpet solo starts playing also wrote score another great italian film rnthis film immediately followed sequel godfather part ii also best picture series still holds title best picture awards film series day theyre flawless crime dramas earned titles best pieces cinema ever guarantee wont able see film gets better continual viewings really nothing add havent seen movie yet time godfather movie cant refuse best movie everrna masterpiece young talented francis ford coppola mob family drama story telling perfect acting good sometimes little top case thalia shire sister directorrnrnthe best years hollywood im writing godfather still beloved people love simply told love rnits written mobster sole intention depicting lead mobsters demi gods every line every scene movie book meant intimidate people thinking mafia really mob supernatural forcernthis movie glorifying control freaks critics control freaks critics either mob think join mobrnthe movie dull totally uninspiring mention totally uninspired fifty years sheep cowing control freaks tell love movie degrades rnthere isnt anything favorable movie owes success people interests movie think get brownie points people totally hollywood depressing nature even seventies formula film get story written quite magnificently would take extreme amateur screw francis ford coppola amateur marlon brando al pacino james caan robert duvall represent epitome guile sophistication loyalty honour brutality selfadapted mario puzo story unambiguously ambitious corleone family start nothing way however whatever need get characterisations layered colourful diane keaton idea shes getting john cazale great spineless brother fredo nino rota pulls stops give score helps cement films place amongst best ever made criticism slight audio mix could done bit boost much dialogue especially brando verges inaudible times great movie ever godfather directed legendary francis ford coppola nothing short cinematic masterpiece redefined storytelling film based mario puzos bestselling novel movie seamlessly blends crime drama epic exploration power loyalty family every frame testament coppolas brilliance transforms gripping tale timeless work artrnrnat center monumental film marlon brandos unforgettable performance vito corleone brando masterfully embodies aging patriarch aura quiet menace profound wisdom earning welldeserved academy award best actor al pacino delivers careerdefining performance michael corleone evolving reluctant outsider ruthless leader chilling yet utterly believable transformation james caan fiery sonny corleone robert duvall coolheaded consigliere tom hagen also shine adding complexity depth rolesrnrncoppolas direction nothing short visionary ability craft intricate narrative maintaining deliberate pace allows characters themes breathe cinematography gordon willis often referred prince darkness enhances films iconic look using shadows warm tones convey sense intimacy foreboding nino rotas haunting score particularly famous godfather waltz elevates film legendrnrna fun fact studio initially resisted casting marlon brando considered difficult work time coppola fight famously convinced studio showing test reel brando stuffing cheeks cotton balls transform iconic vito corleone rest say historyrnrnthe godfather isnt movieits experience study power morality family saga crime thriller rolled one influence filmmaking immeasurable performances direction storytelling remain unparalleled film stands test time good reason masterpiece every sense word,spanning years chronicle fictional italianamerican corleone crime family organized crime family patriarch vito corleone barely survives attempt life youngest son michael steps take care wouldbe killers launching campaign bloody revenge drama crime marlon brando al pacino james caan robert duvall richard castellano diane keaton talia shire gianni russo sterling hayden john marley richard conte al lettieri abe vigoda john cazale rudy bond al martino morgana king lenny montana john martino salvatore corsitto richard bright alex rocco tony giorgio vito scotti tere livrano victor rendina jeannie linero julie gregg ardell sheridan simonetta stefanelli angelo infanti corrado gaipa franco citti saro urz roman coppola sofia coppola costello italia coppola gray frederickson ron gilbert sonny grosso louis guss randy jurgensen tony king tony lip joe lo grippo lou martini jr raymond martino joseph medaglia carol morley rick petrucelli sal richards tom rosqui frank sivero filomena spagnuolo joe spinell gabriele torrei nick vallelonga conrad yama mahad based novel book loss loved one love first sight italy symbolism patriarch europe organized crime mafia religion lawyer revenge motive crime family sicilian mafia religious hypocrisy gun violence rise power dead horse gang violence mafia war suspenseful francis ford coppola,0.9993,99,positive
240,The Godfather Part II,continuing saga corleone crime family young vito corleone grows sicily new york michael corleone attempts expand family business las vegas hollywood cuba,92.082,1974-12-20,8.571,drama crime,al pacino robert duvall diane keaton robert de niro john cazale talia shire lee strasberg michael v gazzo g spradlin richard bright gastone moschin tom rosqui bruno kirby frank sivero francesca de sapio morgana king marianna hill leopoldo trieste dominic chianese amerigo tot troy donahue john aprea joe spinell abe vigoda tere livrano gianni russo maria carta oreste baldini giuseppe sillato mario cotone james gounaris fay spain harry dean stanton david baker carmine caridi danny aiello carmine foresta nick discenza joseph medaglia william bowers joseph della sorte carmen argenziano joe lo grippo ezio flagello livio giorgi kathleen beller saveria mazzola tito alba johnny naranjo elda maida salvatore po ignazio pappalardo andrea maugeri peter lacorte vincent coppola peter donat tom dahlgren paul b brown phil feldman roger corman ivonne coll joe de nicola edward van sickle gabriella belloni richard watson venancia grangerard erica yohn teresa tirelli james caan italia coppola roman coppola sofia coppola victor pujols faneyte julie gregg larry guardino buck houghton sho kosugi gary kurtz richard matheson john megna jay rasumny filomena spagnuolo julian voloshin devi morgan,francis ford coppola,new years eve based novel book italian american cuba italy gangster praise blackmail symbolism senator revenge murder betrayal organized crime extortion mafia lawyer suburb sicilian mafia corrupt politician aggressive new year violence informative new york,far greatest movie time even better first godfather worthy sequel first movie something meditative unhurried something philosophically meaningful legendary predecessor backstage games backstage talks replaced dramatic mood swings main characters exchange firernrnthe second film continues story michael carleone role godfather also complements family story scenes formation young vito andolini escape america difficult choice young sphere expansion influence opens new heights horizons also acquires new enemies big money power always keep pace great temptation therefore always keep ears open knife back insert exactly one expect building first volume selfadaptation writer mario puzo director francis ford coppola develops story new michael al pacino attempts expand certain extent legitimise family businesses see associating duplicitous hyman roth lee strasberg cuba subject betrayal assassination attempts fighting may losing battle keep family together whilst plenty machiavellian manipulation equally strong parallel thread depicting father vito robert de niro rose prominence fleeing sicily murder family hands ciccio principal characters well established hit ground running solid complex set interconnected characterdriven storylines superior cast deliver story really effectively robert duvall diane keaton consigliere wife respectively standing attention detail alongside instantly recognisable nino rota score add amply great story michaels efforts build upon honour fathers legacy loses prevailing decency long miss brando pacino super form increasingly ruthless isolated even lonely figure reckon every bit good godfather hollywood style formula movie mobsters isnt pathetic first third one simply dull poorly directed stay awake throughrnits basically bunch scenes people talking tough getting killed pointrnif youre looking plot story forget none muddled mess appears end chief mobster anguish whether kill brother rnwhy knows none makes sense us arent born super psychic esp rnit also appears theres revenge never know poorly directed poorly written messrnit cure insomnia though gets rating instead,continuing saga corleone crime family young vito corleone grows sicily new york michael corleone attempts expand family business las vegas hollywood cuba drama crime al pacino robert duvall diane keaton robert de niro john cazale talia shire lee strasberg michael v gazzo g spradlin richard bright gastone moschin tom rosqui bruno kirby frank sivero francesca de sapio morgana king marianna hill leopoldo trieste dominic chianese amerigo tot troy donahue john aprea joe spinell abe vigoda tere livrano gianni russo maria carta oreste baldini giuseppe sillato mario cotone james gounaris fay spain harry dean stanton david baker carmine caridi danny aiello carmine foresta nick discenza joseph medaglia william bowers joseph della sorte carmen argenziano joe lo grippo ezio flagello livio giorgi kathleen beller saveria mazzola tito alba johnny naranjo elda maida salvatore po ignazio pappalardo andrea maugeri peter lacorte vincent coppola peter donat tom dahlgren paul b brown phil feldman roger corman ivonne coll joe de nicola edward van sickle gabriella belloni richard watson venancia grangerard erica yohn teresa tirelli james caan italia coppola roman coppola sofia coppola victor pujols faneyte julie gregg larry guardino buck houghton sho kosugi gary kurtz richard matheson john megna jay rasumny filomena spagnuolo julian voloshin devi morgan new years eve based novel book italian american cuba italy gangster praise blackmail symbolism senator revenge murder betrayal organized crime extortion mafia lawyer suburb sicilian mafia corrupt politician aggressive new year violence informative new york francis ford coppola,0.6487,82,positive
424,Schindler's List,true story businessman oskar schindler saved thousand jewish lives nazis worked slaves factory world war ii,93.643,1993-12-15,8.6,drama history war,liam neeson ben kingsley ralph fiennes caroline goodall jonathan sagall embeth davidtz malgorzata gebel shmuel levy mark ivanir batrice macola andrzej seweryn friedrich von thun krzysztof luft harry nehring norbert weisser adi nitzan michael schneider miri fabian anna mucha albert misak michael gordon aldona grochal jacek wjcicki beata paluch piotr polk ezra dagan beata deskur rami heuberger leopold kozowski jerzy nowak uri avrahami adam siemion magdalena dandourian pawe delg shabtai konorti oliwia dabrowska henryk bista tadeusz bradecki wojciech klata elina lwensohn ewa kolasiskaszramel bettina kupfer grzegorz kwas vili matula stanislaw koczanowicz hansjrg assmann geno lechner august schmlzer ludger pistor beata rybotycka branko lustig artusmaria matthiessen hansmichael rehberg eugeniusz priwieziencew michael z hoffmann erwin leder jochen nickel andrzej welminski daniel delponte marian glinka grzegorz damicki stanisaw brejdygant olaf lubaszenko haymon maria buttinger peter appiano jacek pulanecki tomasz dedek sawomir holland martin semmelrogge tadeusz huk alexander held piotr cyrwus joachim paul assbck osman ragheb maciej oro marek wrona zbigniew kozowski marcin grzymowicz dieter witting magdalena komornicka agnieszka krukwna anemona knut jeremy flynn agnieszka wagner jan jurewicz wiesaw komasa maciej kozowski martin bergmann wilhelm manske peter flechtner sigurd bemme etl szyc lucyna zabawa ruth farhi jerzy sagan dariusz szymaniak dirk bender maciej winkler radosaw krzyowski jacek linklenczowski hanna kossowska maja ostaszewska sebastian skalski ryszard radwaski piotr kadlcik lech niebielski thomas morris sebastian konrad lidia wyrobiecbank ravit ferera agnieszka korzeniowska dominika bednarczyk alicja kubaszewska danny marcu hans rosner edward lindelubaszenko alexander strobele georges kern alexander buczolich michael schiller gtz otto wolfgang seidenberg hubert kramar razia israeli dorit seadia esti yerushalmi marta bizo maciej kowalewski zuzanna lipiec maria peszek leopold pfefferberg leopold rosner emilie schindler katarzyna miechowicz,steven spielberg,factory hero nazi concentration camp ss nazi schutzstaffel holocaust shoah world war ii ghetto jew persecution krakw poland defense industry auschwitzbirkenau concentration camp biography based true story industrialist historical fiction black white train poland evil weapons manufacturer nazi train,directed steven spielberg name enough enjoys immense love justified appreciation rumour name transcends million footfalls theatres multiple ott replays movie special jew spielberg felt pain holocaust thus personal spielbergs paternal grandparents jews ukraine really hope things cool soon ukraine somebody someday make film crisis ukrainernrnafter watching kashmir files felt like watching list wanted see make better movies without propaganda kashmir files necessary minus political flaws propaganda subtly injects viewers asking questions antinational jnu people come agenda kashmir files tells many truths ought told also hides lot actualfactual truths like dictator blatantly shows side want without iota balancernrnbut schindlers list different never lets bleakness holocaust overwhelm important theme fighting common good director says primary purpose making schindlers list education holocaust treated footnote many textbooks mentioned millions knew little anything others tried deny happened allrnrnkeneallys bestknown work schindlers ark published also known schindlers list film released tells true story oskar schindler german industrialist saved jews nazis liam neeson plays well schindler however shows true side playboy saint cheated wife drank excessively spied abwehr counterespionage arm wehrmacht german army czechoslovakiarnrnbut true characteristics human beings spliced even fascist regimes sometimes character flaws bring real joy excitement belief steven spielbergs movie schindlers list important impressive admirable many respects tries show true face propaganda mass bullshit entire nation mass brainwashed fuel hatred amoung people bring great nation something india indians need really ponder uponrnrnafter germany invaded poland oskar schindler sets enamelware factory krakow used combination jewish workers interred germans free polish workers initial interest course make money time went grew care jewish workers particularly came contact daily basis addition helping jews became way fight viewed disastrous brutal policies emanating adolf hitler ss oskar schindler convinced german authorities factory vital needed trained workers schindler author dictate list instead marcel goldberg jewish clerk compiled line movie goes like thats good old fashioned jew hate talk policy hits hard makes us aware nothing changed present itzhak stern played movie ben kingsley one powerful character culmination lot people time oskar schindler great man publicly great man privately saved lives jews holocaust thats movie made imperfections character nuances historical record make story remarkablernrnthe movies budget million one ever made profitable film holocaust spielberg didnt take salary calling blood money something vivek agnihotri makers kashmir files ponder upon write kashmir files already touched cr sensitive films come spontanity also empathy found spielberg lacks agnihotrisrnrnthis movie reminded another spielberg movies moved caved bridge spies bridge fine art negotiation list fine art gratitude hear word lot schindlers list felt movies similar fantasticrnrnthe use black white cinematography also makes think kota factory shot black white resemble dark hollowness subject material art make uncomfortable thats dharma karma propoganda give bigoted narration giving example master always good guyrnrnin one scene schindler implores goeth spray water cars hot day help dehydrated jews inside goeth tells would give false hopea clear implication trains deliver jews deathsthe lists become increasingly ominous sorting exercises determine fit work essential deemed unessential placed list evacuated extermination camps sterns name appears list sending auschwitz schindler saves ss officer mentions doesnt matter jew gets train keeping track names means paperwork disregard names particularity symbolizes extent nazis dehumanized jews schindlers list one saves lives nazis lists represent evil death schindlers list represents pure good life ironic twist final list film list schindlers workers give hima list signatures vouching schindler good man help allied soldiers catch saved turn become saviorsrnrnthe onearmed man thanks schindler employing making essential shot head ss officer shovels snow next day blood flows head staining surrounding snow later scene goeth orders execution jewish woman engineer tells goeth fatal construction error blood pours head darkens snow around blood pouring victims heads literally metaphorically lifeblood bled jewish race yet another scene goeth attempts execute rabbi working plaszw labor camp rabbi stays kneeling goeth attempts shoot head gun jams rabbi spared symbolizing tenuous protection schindlerjuden fine line life deathrnrnthe film talks corruption money hearts minds shows us privileges different aspects life keeping humanity profits ideologies intricacies personal professional lives intertwined good sakernrnthe film ends whoever saves one life saves world entirernrnthe actual oskar schindler died buried jerusalem mount zion former member nazi party honored way wife emilie named righteous among nations israeli government something would hard believe could happen without film highlighting life rnrnas know spielberg film went win several academy awards schindlers list including best picture best director film also best screenplay best cinematography best editing spielberg would win another best director oscar saving private ryan five years later happened schindler would crowning achievement rnrnschindlers list rare movie whose legacy important existencernrnperhaps lasting legacy film aside tolerance image girl red liquidation ghetto scene see little girl wandering serves person schindler audience fixate weight atrocity carry viewerswhen prompted talk one color moments film girl red spielberg told usa today thomas keneallys book schindler couldnt get fact little girl walking liquidation krakow ghetto everyone put trucks shot street one little girl red red coat ignored ssrnrnrnfor spielberg came symbolize blind eye world leaders turned murders going europe meant roosevelt eisenhowerand probably stalin churchillknew holocaust nothing stop almost though holocaust wearing red repeats ukraine toornrnspielberg helped develop found shoah foundation furthered education established survivors shoah visual history foundation document testimonies thousands survivors spielberg wanted future generations eyewitness accounts serve permanent record hoped would never time saw nazism fascism rise project collected testimony survivors witnesses holocaust well atrocities wouldnt happened without schindlers list said shoah foundation wouldnt exist something hypocritic vivek agnihotri think still stand kashmir files shown everyone without propoganda one agenda atrocities genocide repeated one anywherernrnthe film available netflix go watch thinkrnrnhttpsletterboxdcommayurpanchamiafilmschindlerslistrnrnhttpsmayurpanchamiawordpresscomschindlerslistrnrnhttpswwwthemoviedborgreviewdedccrn theres powerful little lowbudget effort ralph richardson called silver fleet illustrates difficult occupied territories continue right without looking like collaborator andor ending wall nazi bullets well steven spielberg takes dangerous occupation scales somewhat eponymous czech industrialist arms manufacturer liam neeson finds increasing revulsion brutality new occupying power driving able assistance jewish factory manager stern ben kingsley find ways keep routinely slaughtered getting really option invents ways convincing authorities useful alive decently fedhoused even suggesting usefulness childrens small fingers polish shell casings avoid deported fully functioning auchwitz extermination camp story history manner delivered poignant potent schindlers gradual shift venally induced indifference one active concern well handled neesons considered performance kingsley works well lowlevel crucial coconspirator plaudits must also go ralph fiennes think best portrayal career odious commandant goeth combines every element worst human nature one ghastly individual eliciting palpable degree loathing need hours long well im sure times repetitive oppressiveness gruelling environment risks desensitising message little part abusive terrifying lives led jewish prisoners increasingly perilous path taken trying help well held together stunning cinematography untypical john williams score definitely big screen occasion somehow television reduces impact see cinema either way offer salutary lessons mans inhumanity humanity fellow man emotionally powerful historically important film deals possibly hardest topic human history class purpose excellent filmmaking liam neeson brilliant schindler fiennes utterly horrifying terrible goth character actors hit mark brilliantly decision make black white makes schindlers list standout feel distinct piece genius end film utter depravity humanity capable utterly brilliant heroism humanity capable ww holocaust real life brought worst us species bought best us film captures also captures complexities people heart dramatic events world history film well top quality good start point people unfimilar nittygritty nazi regime,true story businessman oskar schindler saved thousand jewish lives nazis worked slaves factory world war ii drama history war liam neeson ben kingsley ralph fiennes caroline goodall jonathan sagall embeth davidtz malgorzata gebel shmuel levy mark ivanir batrice macola andrzej seweryn friedrich von thun krzysztof luft harry nehring norbert weisser adi nitzan michael schneider miri fabian anna mucha albert misak michael gordon aldona grochal jacek wjcicki beata paluch piotr polk ezra dagan beata deskur rami heuberger leopold kozowski jerzy nowak uri avrahami adam siemion magdalena dandourian pawe delg shabtai konorti oliwia dabrowska henryk bista tadeusz bradecki wojciech klata elina lwensohn ewa kolasiskaszramel bettina kupfer grzegorz kwas vili matula stanislaw koczanowicz hansjrg assmann geno lechner august schmlzer ludger pistor beata rybotycka branko lustig artusmaria matthiessen hansmichael rehberg eugeniusz priwieziencew michael z hoffmann erwin leder jochen nickel andrzej welminski daniel delponte marian glinka grzegorz damicki stanisaw brejdygant olaf lubaszenko haymon maria buttinger peter appiano jacek pulanecki tomasz dedek sawomir holland martin semmelrogge tadeusz huk alexander held piotr cyrwus joachim paul assbck osman ragheb maciej oro marek wrona zbigniew kozowski marcin grzymowicz dieter witting magdalena komornicka agnieszka krukwna anemona knut jeremy flynn agnieszka wagner jan jurewicz wiesaw komasa maciej kozowski martin bergmann wilhelm manske peter flechtner sigurd bemme etl szyc lucyna zabawa ruth farhi jerzy sagan dariusz szymaniak dirk bender maciej winkler radosaw krzyowski jacek linklenczowski hanna kossowska maja ostaszewska sebastian skalski ryszard radwaski piotr kadlcik lech niebielski thomas morris sebastian konrad lidia wyrobiecbank ravit ferera agnieszka korzeniowska dominika bednarczyk alicja kubaszewska danny marcu hans rosner edward lindelubaszenko alexander strobele georges kern alexander buczolich michael schiller gtz otto wolfgang seidenberg hubert kramar razia israeli dorit seadia esti yerushalmi marta bizo maciej kowalewski zuzanna lipiec maria peszek leopold pfefferberg leopold rosner emilie schindler katarzyna miechowicz factory hero nazi concentration camp ss nazi schutzstaffel holocaust shoah world war ii ghetto jew persecution krakw poland defense industry auschwitzbirkenau concentration camp biography based true story industrialist historical fiction black white train poland evil weapons manufacturer nazi train steven spielberg,0.9993,99,positive
